trial,matrix_type,n,m,k,m_over_n,k_over_m,noise_std,method,nrmse,precision,recall,f1,exact_support
34,gaussian,256,96,24,0.375,0.25,0.01,SubspacePursuit,0.009448895124788574,1.0,1.0,1.0,1
34,gaussian,256,96,24,0.375,0.25,0.01,OMP,0.009448895124788873,1.0,1.0,1.0,1
34,gaussian,256,96,24,0.375,0.25,0.01,OMP_LearnedUnion,0.009448895124788118,1.0,1.0,1.0,1
35,gaussian,256,96,24,0.375,0.25,0.01,CorrelationTopK,0.517218509560751,0.4583333333333333,0.4583333333333333,0.4583333333333333,0
35,gaussian,256,96,24,0.375,0.25,0.01,LearnedSupportMLP,0.46087607693594,0.5,0.5,0.5,0
35,gaussian,256,96,24,0.375,0.25,0.01,CoSaMP,0.014834476500885237,0.9583333333333334,0.9583333333333334,0.9583333333333334,0
35,gaussian,256,96,24,0.375,0.25,0.01,SubspacePursuit,0.014834476500884833,0.9583333333333334,0.9583333333333334,0.9583333333333334,0
35,gaussian,256,96,24,0.375,0.25,0.01,OMP,0.014444319689440023,0.9583333333333334,0.9583333333333334,0.9583333333333334,0
35,gaussian,256,96,24,0.375,0.25,0.01,OMP_LearnedUnion,0.01547720440849669,0.9583333333333334,0.9583333333333334,0.9583333333333334,0
36,gaussian,256,96,24,0.375,0.25,0.01,CorrelationTopK,0.40462357972883156,0.375,0.375,0.375,0
36,gaussian,256,96,24,0.375,0.25,0.01,LearnedSupportMLP,0.5100929665752407,0.4583333333333333,0.4583333333333333,0.4583333333333333,0
36,gaussian,256,96,24,0.375,0.25,0.01,CoSaMP,0.020603298527067247,0.9583333333333334,0.9583333333333334,0.9583333333333334,0
36,gaussian,256,96,24,0.375,0.25,0.01,SubspacePursuit,0.021311210940636014,0.9583333333333334,0.9583333333333334,0.9583333333333334,0
36,gaussian,256,96,24,0.375,0.25,0.01,OMP,0.021311210940636423,0.9583333333333334,0.9583333333333334,0.9583333333333334,0
36,gaussian,256,96,24,0.375,0.25,0.01,OMP_LearnedUnion,0.02131121094063585,0.9583333333333334,0.9583333333333334,0.9583333333333334,0
37,gaussian,256,96,24,0.375,0.25,0.01,CorrelationTopK,0.572919135510442,0.4583333333333333,0.4583333333333333,0.4583333333333333,0
37,gaussian,256,96,24,0.375,0.25,0.01,LearnedSupportMLP,0.46387848300965195,0.5416666666666666,0.5416666666666666,0.5416666666666666,0
37,gaussian,256,96,24,0.375,0.25,0.01,CoSaMP,0.018597064632339507,0.9583333333333334,0.9583333333333334,0.9583333333333334,0
37,gaussian,256,96,24,0.375,0.25,0.01,SubspacePursuit,0.016478568385456263,1.0,1.0,1.0,1
37,gaussian,256,96,24,0.375,0.25,0.01,OMP,0.016478568385456513,1.0,1.0,1.0,1
37,gaussian,256,96,24,0.375,0.25,0.01,OMP_LearnedUnion,0.016478568385456263,1.0,1.0,1.0,1
38,gaussian,256,96,24,0.375,0.25,0.01,CorrelationTopK,0.5011180873945946,0.4166666666666667,0.4166666666666667,0.4166666666666667,0
38,gaussian,256,96,24,0.375,0.25,0.01,LearnedSupportMLP,0.22170206864875508,0.5833333333333334,0.5833333333333334,0.5833333333333334,0
38,gaussian,256,96,24,0.375,0.25,0.01,CoSaMP,0.03619990735794099,0.9166666666666666,0.9166666666666666,0.9166666666666666,0
38,gaussian,256,96,24,0.375,0.25,0.01,SubspacePursuit,0.017890344635997465,1.0,1.0,1.0,1
38,gaussian,256,96,24,0.375,0.25,0.01,OMP,0.021362717661754703,0.9583333333333334,0.9583333333333334,0.9583333333333334,0
38,gaussian,256,96,24,0.375,0.25,0.01,OMP_LearnedUnion,0.023234762025878253,0.9583333333333334,0.9583333333333334,0.9583333333333334,0
39,gaussian,256,96,24,0.375,0.25,0.01,CorrelationTopK,0.5683387260778436,0.4166666666666667,0.4166666666666667,0.4166666666666667,0
39,gaussian,256,96,24,0.375,0.25,0.01,LearnedSupportMLP,0.5267751346310904,0.4166666666666667,0.4166666666666667,0.4166666666666667,0
39,gaussian,256,96,24,0.375,0.25,0.01,CoSaMP,0.012905283637269855,0.9583333333333334,0.9583333333333334,0.9583333333333334,0
39,gaussian,256,96,24,0.375,0.25,0.01,SubspacePursuit,0.014265159268412667,0.9583333333333334,0.9583333333333334,0.9583333333333334,0
39,gaussian,256,96,24,0.375,0.25,0.01,OMP,0.016816894687773653,0.9583333333333334,0.9583333333333334,0.9583333333333334,0
39,gaussian,256,96,24,0.375,0.25,0.01,OMP_LearnedUnion,0.01681689468777411,0.9583333333333334,0.9583333333333334,0.9583333333333334,0
40,gaussian,256,96,24,0.375,0.25,0.01,CorrelationTopK,0.6348268941556128,0.5,0.5,0.5,0
40,gaussian,256,96,24,0.375,0.25,0.01,LearnedSupportMLP,0.5420528837092194,0.5833333333333334,0.5833333333333334,0.5833333333333334,0
40,gaussian,256,96,24,0.375,0.25,0.01,CoSaMP,0.017356539759359378,0.9166666666666666,0.9166666666666666,0.9166666666666666,0
40,gaussian,256,96,24,0.375,0.25,0.01,SubspacePursuit,0.017980303482035897,0.9166666666666666,0.9166666666666666,0.9166666666666666,0
40,gaussian,256,96,24,0.375,0.25,0.01,OMP,0.019813855526238655,0.9166666666666666,0.9166666666666666,0.9166666666666666,0
40,gaussian,256,96,24,0.375,0.25,0.01,OMP_LearnedUnion,0.019813855526237798,0.9166666666666666,0.9166666666666666,0.9166666666666666,0
41,gaussian,256,96,24,0.375,0.25,0.01,CorrelationTopK,0.7354714673158901,0.375,0.375,0.375,0
41,gaussian,256,96,24,0.375,0.25,0.01,LearnedSupportMLP,0.4241650981939526,0.5,0.5,0.5,0
41,gaussian,256,96,24,0.375,0.25,0.01,CoSaMP,0.009913132035356131,1.0,1.0,1.0,1
41,gaussian,256,96,24,0.375,0.25,0.01,SubspacePursuit,0.00991313203535624,1.0,1.0,1.0,1
41,gaussian,256,96,24,0.375,0.25,0.01,OMP,0.0099131320353563,1.0,1.0,1.0,1
41,gaussian,256,96,24,0.375,0.25,0.01,OMP_LearnedUnion,0.00991313203535624,1.0,1.0,1.0,1
42,gaussian,256,96,24,0.375,0.25,0.01,CorrelationTopK,0.6612752666431819,0.4166666666666667,0.4166666666666667,0.4166666666666667,0
42,gaussian,256,96,24,0.375,0.25,0.01,LearnedSupportMLP,0.5598872840240136,0.4583333333333333,0.4583333333333333,0.4583333333333333,0
42,gaussian,256,96,24,0.375,0.25,0.01,CoSaMP,0.015264242987501588,1.0,1.0,1.0,1
42,gaussian,256,96,24,0.375,0.25,0.01,SubspacePursuit,0.015264242987501226,1.0,1.0,1.0,1
42,gaussian,256,96,24,0.375,0.25,0.01,OMP,0.029556093532245944,0.9583333333333334,0.9583333333333334,0.9583333333333334,0
42,gaussian,256,96,24,0.375,0.25,0.01,OMP_LearnedUnion,0.031734190244971254,0.9583333333333334,0.9583333333333334,0.9583333333333334,0
43,gaussian,256,96,24,0.375,0.25,0.01,CorrelationTopK,0.4411393606360408,0.4583333333333333,0.4583333333333333,0.4583333333333333,0
43,gaussian,256,96,24,0.375,0.25,0.01,LearnedSupportMLP,0.36804364482391777,0.4583333333333333,0.4583333333333333,0.4583333333333333,0
43,gaussian,256,96,24,0.375,0.25,0.01,CoSaMP,0.005462635297848853,1.0,1.0,1.0,1
43,gaussian,256,96,24,0.375,0.25,0.01,SubspacePursuit,0.00546263529784864,1.0,1.0,1.0,1
43,gaussian,256,96,24,0.375,0.25,0.01,OMP,0.005462635297848571,1.0,1.0,1.0,1
43,gaussian,256,96,24,0.375,0.25,0.01,OMP_LearnedUnion,0.0054626352978490575,1.0,1.0,1.0,1
44,gaussian,256,96,24,0.375,0.25,0.01,CorrelationTopK,0.44132713912964533,0.5,0.5,0.5,0
44,gaussian,256,96,24,0.375,0.25,0.01,LearnedSupportMLP,0.34883422295022964,0.625,0.625,0.625,0
44,gaussian,256,96,24,0.375,0.25,0.01,CoSaMP,0.00979671745892712,0.9583333333333334,0.9583333333333334,0.9583333333333334,0
44,gaussian,256,96,24,0.375,0.25,0.01,SubspacePursuit,0.011322235416383716,0.9583333333333334,0.9583333333333334,0.9583333333333334,0
44,gaussian,256,96,24,0.375,0.25,0.01,OMP,0.011131578750131533,1.0,1.0,1.0,1
44,gaussian,256,96,24,0.375,0.25,0.01,OMP_LearnedUnion,0.011131578750131292,1.0,1.0,1.0,1
45,gaussian,256,96,24,0.375,0.25,0.01,CorrelationTopK,0.5434330352968018,0.4583333333333333,0.4583333333333333,0.4583333333333333,0
45,gaussian,256,96,24,0.375,0.25,0.01,LearnedSupportMLP,0.37415987363406816,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
45,gaussian,256,96,24,0.375,0.25,0.01,CoSaMP,0.011733818792487633,0.9166666666666666,0.9166666666666666,0.9166666666666666,0
45,gaussian,256,96,24,0.375,0.25,0.01,SubspacePursuit,0.013418697579655268,0.9166666666666666,0.9166666666666666,0.9166666666666666,0
45,gaussian,256,96,24,0.375,0.25,0.01,OMP,0.013748633246459046,0.9166666666666666,0.9166666666666666,0.9166666666666666,0
45,gaussian,256,96,24,0.375,0.25,0.01,OMP_LearnedUnion,0.012273604778319241,0.9166666666666666,0.9166666666666666,0.9166666666666666,0
46,gaussian,256,96,24,0.375,0.25,0.01,CorrelationTopK,0.5105300701254502,0.4166666666666667,0.4166666666666667,0.4166666666666667,0
46,gaussian,256,96,24,0.375,0.25,0.01,LearnedSupportMLP,0.46103332632917143,0.4166666666666667,0.4166666666666667,0.4166666666666667,0
46,gaussian,256,96,24,0.375,0.25,0.01,CoSaMP,0.014357201554705493,0.9583333333333334,0.9583333333333334,0.9583333333333334,0
46,gaussian,256,96,24,0.375,0.25,0.01,SubspacePursuit,0.023558906342226908,0.9166666666666666,0.9166666666666666,0.9166666666666666,0
46,gaussian,256,96,24,0.375,0.25,0.01,OMP,0.015697931402576533,0.9583333333333334,0.9583333333333334,0.9583333333333334,0
46,gaussian,256,96,24,0.375,0.25,0.01,OMP_LearnedUnion,0.01479782529984564,0.9583333333333334,0.9583333333333334,0.9583333333333334,0
47,gaussian,256,96,24,0.375,0.25,0.01,CorrelationTopK,0.7131310069539021,0.5416666666666666,0.5416666666666666,0.5416666666666666,0
47,gaussian,256,96,24,0.375,0.25,0.01,LearnedSupportMLP,0.35517032834750767,0.5416666666666666,0.5416666666666666,0.5416666666666666,0
47,gaussian,256,96,24,0.375,0.25,0.01,CoSaMP,0.023254896803954914,0.875,0.875,0.875,0
47,gaussian,256,96,24,0.375,0.25,0.01,SubspacePursuit,0.018442085603697613,0.9166666666666666,0.9166666666666666,0.9166666666666666,0
47,gaussian,256,96,24,0.375,0.25,0.01,OMP,0.019395684048299677,0.9166666666666666,0.9166666666666666,0.9166666666666666,0
47,gaussian,256,96,24,0.375,0.25,0.01,OMP_LearnedUnion,0.019805478165125227,0.9166666666666666,0.9166666666666666,0.9166666666666666,0
48,gaussian,256,96,24,0.375,0.25,0.01,CorrelationTopK,0.6213867283099677,0.4583333333333333,0.4583333333333333,0.4583333333333333,0
48,gaussian,256,96,24,0.375,0.25,0.01,LearnedSupportMLP,0.40228534515491055,0.5833333333333334,0.5833333333333334,0.5833333333333334,0
48,gaussian,256,96,24,0.375,0.25,0.01,CoSaMP,0.013517764188917253,0.9583333333333334,0.9583333333333334,0.9583333333333334,0
48,gaussian,256,96,24,0.375,0.25,0.01,SubspacePursuit,0.013517764188917253,0.9583333333333334,0.9583333333333334,0.9583333333333334,0
48,gaussian,256,96,24,0.375,0.25,0.01,OMP,0.023967284818096183,0.9166666666666666,0.9166666666666666,0.9166666666666666,0
48,gaussian,256,96,24,0.375,0.25,0.01,OMP_LearnedUnion,0.0248795564745672,0.9166666666666666,0.9166666666666666,0.9166666666666666,0
49,gaussian,256,96,24,0.375,0.25,0.01,CorrelationTopK,0.5136411705355091,0.4583333333333333,0.4583333333333333,0.4583333333333333,0
49,gaussian,256,96,24,0.375,0.25,0.01,LearnedSupportMLP,0.45197721260134405,0.5,0.5,0.5,0
49,gaussian,256,96,24,0.375,0.25,0.01,CoSaMP,0.014053356133335713,0.9166666666666666,0.9166666666666666,0.9166666666666666,0
49,gaussian,256,96,24,0.375,0.25,0.01,SubspacePursuit,0.012134589374050842,0.9583333333333334,0.9583333333333334,0.9583333333333334,0
49,gaussian,256,96,24,0.375,0.25,0.01,OMP,0.013109142724996786,0.9583333333333334,0.9583333333333334,0.9583333333333334,0
49,gaussian,256,96,24,0.375,0.25,0.01,OMP_LearnedUnion,0.013109142724996694,0.9583333333333334,0.9583333333333334,0.9583333333333334,0
50,gaussian,256,96,24,0.375,0.25,0.01,CorrelationTopK,0.5749798042545929,0.5,0.5,0.5,0
50,gaussian,256,96,24,0.375,0.25,0.01,LearnedSupportMLP,0.4501031466898418,0.5833333333333334,0.5833333333333334,0.5833333333333334,0
50,gaussian,256,96,24,0.375,0.25,0.01,CoSaMP,0.013707525183148744,0.9166666666666666,0.9166666666666666,0.9166666666666666,0
50,gaussian,256,96,24,0.375,0.25,0.01,SubspacePursuit,0.01577463663922114,0.9166666666666666,0.9166666666666666,0.9166666666666666,0
50,gaussian,256,96,24,0.375,0.25,0.01,OMP,0.07069080212388928,0.8333333333333334,0.8333333333333334,0.8333333333333334,0
50,gaussian,256,96,24,0.375,0.25,0.01,OMP_LearnedUnion,0.07090214117187738,0.8333333333333334,0.8333333333333334,0.8333333333333334,0
51,gaussian,256,96,24,0.375,0.25,0.01,CorrelationTopK,0.5398674723773361,0.2916666666666667,0.2916666666666667,0.2916666666666667,0
51,gaussian,256,96,24,0.375,0.25,0.01,LearnedSupportMLP,0.4181232889095568,0.375,0.375,0.375,0
51,gaussian,256,96,24,0.375,0.25,0.01,CoSaMP,0.024413110420773508,0.875,0.875,0.875,0
51,gaussian,256,96,24,0.375,0.25,0.01,SubspacePursuit,0.022699644253431836,0.9166666666666666,0.9166666666666666,0.9166666666666666,0
51,gaussian,256,96,24,0.375,0.25,0.01,OMP,0.023168364622981157,0.9166666666666666,0.9166666666666666,0.9166666666666666,0
51,gaussian,256,96,24,0.375,0.25,0.01,OMP_LearnedUnion,0.023654090940363554,0.9166666666666666,0.9166666666666666,0.9166666666666666,0
52,gaussian,256,96,24,0.375,0.25,0.01,CorrelationTopK,0.46496522629156484,0.4166666666666667,0.4166666666666667,0.4166666666666667,0
52,gaussian,256,96,24,0.375,0.25,0.01,LearnedSupportMLP,0.3467250771891284,0.5,0.5,0.5,0
52,gaussian,256,96,24,0.375,0.25,0.01,CoSaMP,0.015756702495882003,0.9583333333333334,0.9583333333333334,0.9583333333333334,0
52,gaussian,256,96,24,0.375,0.25,0.01,SubspacePursuit,0.025416255399378456,0.9166666666666666,0.9166666666666666,0.9166666666666666,0
52,gaussian,256,96,24,0.375,0.25,0.01,OMP,0.020263701223336702,0.9583333333333334,0.9583333333333334,0.9583333333333334,0
52,gaussian,256,96,24,0.375,0.25,0.01,OMP_LearnedUnion,0.020263701223336743,0.9583333333333334,0.9583333333333334,0.9583333333333334,0
53,gaussian,256,96,24,0.375,0.25,0.01,CorrelationTopK,0.43729692065214,0.5,0.5,0.5,0
53,gaussian,256,96,24,0.375,0.25,0.01,LearnedSupportMLP,0.47777383828788844,0.4583333333333333,0.4583333333333333,0.4583333333333333,0
53,gaussian,256,96,24,0.375,0.25,0.01,CoSaMP,0.007932579403171686,1.0,1.0,1.0,1
53,gaussian,256,96,24,0.375,0.25,0.01,SubspacePursuit,0.007932579403172315,1.0,1.0,1.0,1
53,gaussian,256,96,24,0.375,0.25,0.01,OMP,0.021427369067359352,0.9583333333333334,0.9583333333333334,0.9583333333333334,0
53,gaussian,256,96,24,0.375,0.25,0.01,OMP_LearnedUnion,0.022341844774399277,0.9583333333333334,0.9583333333333334,0.9583333333333334,0
54,gaussian,256,96,24,0.375,0.25,0.01,CorrelationTopK,0.599948618183765,0.4583333333333333,0.4583333333333333,0.4583333333333333,0
54,gaussian,256,96,24,0.375,0.25,0.01,LearnedSupportMLP,0.5023042149384003,0.4166666666666667,0.4166666666666667,0.4166666666666667,0
54,gaussian,256,96,24,0.375,0.25,0.01,CoSaMP,0.013636540058727605,1.0,1.0,1.0,1
54,gaussian,256,96,24,0.375,0.25,0.01,SubspacePursuit,0.01822555471092325,0.9583333333333334,0.9583333333333334,0.9583333333333334,0
54,gaussian,256,96,24,0.375,0.25,0.01,OMP,0.013636540058727763,1.0,1.0,1.0,1
54,gaussian,256,96,24,0.375,0.25,0.01,OMP_LearnedUnion,0.013636540058727121,1.0,1.0,1.0,1
55,gaussian,256,96,24,0.375,0.25,0.01,CorrelationTopK,0.4073693865811379,0.375,0.375,0.375,0
55,gaussian,256,96,24,0.375,0.25,0.01,LearnedSupportMLP,0.4042527472687822,0.375,0.375,0.375,0
55,gaussian,256,96,24,0.375,0.25,0.01,CoSaMP,0.01813455045429522,0.9583333333333334,0.9583333333333334,0.9583333333333334,0
55,gaussian,256,96,24,0.375,0.25,0.01,SubspacePursuit,0.018134550454295125,0.9583333333333334,0.9583333333333334,0.9583333333333334,0
55,gaussian,256,96,24,0.375,0.25,0.01,OMP,0.013422601227787328,1.0,1.0,1.0,1
55,gaussian,256,96,24,0.375,0.25,0.01,OMP_LearnedUnion,0.01342260122778836,1.0,1.0,1.0,1
56,gaussian,256,96,24,0.375,0.25,0.01,CorrelationTopK,0.6630585260807847,0.375,0.375,0.375,0
56,gaussian,256,96,24,0.375,0.25,0.01,LearnedSupportMLP,0.5061497891111655,0.4583333333333333,0.4583333333333333,0.4583333333333333,0
56,gaussian,256,96,24,0.375,0.25,0.01,CoSaMP,0.008371332358718231,1.0,1.0,1.0,1
56,gaussian,256,96,24,0.375,0.25,0.01,SubspacePursuit,0.008371332358718231,1.0,1.0,1.0,1
56,gaussian,256,96,24,0.375,0.25,0.01,OMP,0.00837133235871783,1.0,1.0,1.0,1
56,gaussian,256,96,24,0.375,0.25,0.01,OMP_LearnedUnion,0.008371332358718408,1.0,1.0,1.0,1
57,gaussian,256,96,24,0.375,0.25,0.01,CorrelationTopK,0.6155408605041925,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
57,gaussian,256,96,24,0.375,0.25,0.01,LearnedSupportMLP,0.5623821355429156,0.375,0.375,0.375,0
57,gaussian,256,96,24,0.375,0.25,0.01,CoSaMP,0.033058120537891526,0.8333333333333334,0.8333333333333334,0.8333333333333334,0
57,gaussian,256,96,24,0.375,0.25,0.01,SubspacePursuit,0.013677257634895563,0.9583333333333334,0.9583333333333334,0.9583333333333334,0
57,gaussian,256,96,24,0.375,0.25,0.01,OMP,0.013677257634895744,0.9583333333333334,0.9583333333333334,0.9583333333333334,0
57,gaussian,256,96,24,0.375,0.25,0.01,OMP_LearnedUnion,0.013677257634896037,0.9583333333333334,0.9583333333333334,0.9583333333333334,0
58,gaussian,256,96,24,0.375,0.25,0.01,CorrelationTopK,0.5705947627151845,0.5416666666666666,0.5416666666666666,0.5416666666666666,0
58,gaussian,256,96,24,0.375,0.25,0.01,LearnedSupportMLP,0.401520856614159,0.625,0.625,0.625,0
58,gaussian,256,96,24,0.375,0.25,0.01,CoSaMP,0.009222581171002452,1.0,1.0,1.0,1
58,gaussian,256,96,24,0.375,0.25,0.01,SubspacePursuit,0.009222581171002452,1.0,1.0,1.0,1
58,gaussian,256,96,24,0.375,0.25,0.01,OMP,0.05037346306984385,0.9166666666666666,0.9166666666666666,0.9166666666666666,0
58,gaussian,256,96,24,0.375,0.25,0.01,OMP_LearnedUnion,0.05064853358490081,0.9166666666666666,0.9166666666666666,0.9166666666666666,0
59,gaussian,256,96,24,0.375,0.25,0.01,CorrelationTopK,0.5738290387530782,0.5,0.5,0.5,0
59,gaussian,256,96,24,0.375,0.25,0.01,LearnedSupportMLP,0.4565563548047493,0.5,0.5,0.5,0
59,gaussian,256,96,24,0.375,0.25,0.01,CoSaMP,0.02720852322425819,0.9166666666666666,0.9166666666666666,0.9166666666666666,0
59,gaussian,256,96,24,0.375,0.25,0.01,SubspacePursuit,0.021021425983534837,0.9583333333333334,0.9583333333333334,0.9583333333333334,0
59,gaussian,256,96,24,0.375,0.25,0.01,OMP,0.017960363478860163,0.9583333333333334,0.9583333333333334,0.9583333333333334,0
59,gaussian,256,96,24,0.375,0.25,0.01,OMP_LearnedUnion,0.018137934462247502,0.9583333333333334,0.9583333333333334,0.9583333333333334,0
60,gaussian,256,96,24,0.375,0.25,0.01,CorrelationTopK,0.4342635281518684,0.5,0.5,0.5,0
60,gaussian,256,96,24,0.375,0.25,0.01,LearnedSupportMLP,0.34464251043781735,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
60,gaussian,256,96,24,0.375,0.25,0.01,CoSaMP,0.009588272172063242,1.0,1.0,1.0,1
60,gaussian,256,96,24,0.375,0.25,0.01,SubspacePursuit,0.00958827217206332,1.0,1.0,1.0,1
60,gaussian,256,96,24,0.375,0.25,0.01,OMP,0.009588272172063868,1.0,1.0,1.0,1
60,gaussian,256,96,24,0.375,0.25,0.01,OMP_LearnedUnion,0.009588272172063582,1.0,1.0,1.0,1
61,gaussian,256,96,24,0.375,0.25,0.01,CorrelationTopK,0.4210253640466505,0.375,0.375,0.375,0
61,gaussian,256,96,24,0.375,0.25,0.01,LearnedSupportMLP,0.25269114223093975,0.625,0.625,0.625,0
61,gaussian,256,96,24,0.375,0.25,0.01,CoSaMP,0.01770619086531922,0.9583333333333334,0.9583333333333334,0.9583333333333334,0
61,gaussian,256,96,24,0.375,0.25,0.01,SubspacePursuit,0.017706190865319143,0.9583333333333334,0.9583333333333334,0.9583333333333334,0
61,gaussian,256,96,24,0.375,0.25,0.01,OMP,0.01698475119373471,0.9583333333333334,0.9583333333333334,0.9583333333333334,0
61,gaussian,256,96,24,0.375,0.25,0.01,OMP_LearnedUnion,0.016984751193734354,0.9583333333333334,0.9583333333333334,0.9583333333333334,0
62,gaussian,256,96,24,0.375,0.25,0.01,CorrelationTopK,0.5540034777065664,0.375,0.375,0.375,0
62,gaussian,256,96,24,0.375,0.25,0.01,LearnedSupportMLP,0.33854826113050573,0.5416666666666666,0.5416666666666666,0.5416666666666666,0
62,gaussian,256,96,24,0.375,0.25,0.01,CoSaMP,0.01938766347344107,0.9583333333333334,0.9583333333333334,0.9583333333333334,0
62,gaussian,256,96,24,0.375,0.25,0.01,SubspacePursuit,0.019387663473441365,0.9583333333333334,0.9583333333333334,0.9583333333333334,0
62,gaussian,256,96,24,0.375,0.25,0.01,OMP,0.022004486075983886,0.9583333333333334,0.9583333333333334,0.9583333333333334,0
62,gaussian,256,96,24,0.375,0.25,0.01,OMP_LearnedUnion,0.022004486075984077,0.9583333333333334,0.9583333333333334,0.9583333333333334,0
63,gaussian,256,96,24,0.375,0.25,0.01,CorrelationTopK,0.4595244442710894,0.4583333333333333,0.4583333333333333,0.4583333333333333,0
63,gaussian,256,96,24,0.375,0.25,0.01,LearnedSupportMLP,0.31803962866822916,0.5416666666666666,0.5416666666666666,0.5416666666666666,0
63,gaussian,256,96,24,0.375,0.25,0.01,CoSaMP,0.015212957590069595,0.9583333333333334,0.9583333333333334,0.9583333333333334,0
63,gaussian,256,96,24,0.375,0.25,0.01,SubspacePursuit,0.016326918239727043,0.9583333333333334,0.9583333333333334,0.9583333333333334,0
63,gaussian,256,96,24,0.375,0.25,0.01,OMP,0.018169456205374877,0.9583333333333334,0.9583333333333334,0.9583333333333334,0
63,gaussian,256,96,24,0.375,0.25,0.01,OMP_LearnedUnion,0.01521295759006962,0.9583333333333334,0.9583333333333334,0.9583333333333334,0
64,gaussian,256,96,24,0.375,0.25,0.01,CorrelationTopK,0.6314547013184336,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
64,gaussian,256,96,24,0.375,0.25,0.01,LearnedSupportMLP,0.41210826579966436,0.4583333333333333,0.4583333333333333,0.4583333333333333,0
64,gaussian,256,96,24,0.375,0.25,0.01,CoSaMP,0.041694131423003704,0.9166666666666666,0.9166666666666666,0.9166666666666666,0
64,gaussian,256,96,24,0.375,0.25,0.01,SubspacePursuit,0.041694131423003496,0.9166666666666666,0.9166666666666666,0.9166666666666666,0
64,gaussian,256,96,24,0.375,0.25,0.01,OMP,0.052801360377925405,0.875,0.875,0.875,0
64,gaussian,256,96,24,0.375,0.25,0.01,OMP_LearnedUnion,0.052801360377925814,0.875,0.875,0.875,0
65,gaussian,256,96,24,0.375,0.25,0.01,CorrelationTopK,0.5981449590401682,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
65,gaussian,256,96,24,0.375,0.25,0.01,LearnedSupportMLP,0.504334096781907,0.375,0.375,0.375,0
65,gaussian,256,96,24,0.375,0.25,0.01,CoSaMP,0.011569257485136814,0.9583333333333334,0.9583333333333334,0.9583333333333334,0
65,gaussian,256,96,24,0.375,0.25,0.01,SubspacePursuit,0.012417313105364553,0.9583333333333334,0.9583333333333334,0.9583333333333334,0
65,gaussian,256,96,24,0.375,0.25,0.01,OMP,0.013105009420491335,0.9583333333333334,0.9583333333333334,0.9583333333333334,0
65,gaussian,256,96,24,0.375,0.25,0.01,OMP_LearnedUnion,0.013105009420491148,0.9583333333333334,0.9583333333333334,0.9583333333333334,0
