trial,matrix_type,coherence_strength,n,m,k,m_over_n,k_over_m,noise_std,signal_type,method,nrmse,precision,recall,f1,exact_support
85,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,OMP,0.4430353945096621,0.6379310344827587,0.6379310344827587,0.6379310344827587,0
85,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,OMP_LearnedUnion,0.4423465364003756,0.6551724137931034,0.6551724137931034,0.6551724137931034,0
86,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,CorrelationTopK,0.8251567571621455,0.43103448275862066,0.43103448275862066,0.43103448275862066,0
86,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,LearnedSupportMLP,0.4637663102918652,0.4827586206896552,0.4827586206896552,0.4827586206896552,0
86,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,IHT,0.5971761516993207,0.5172413793103449,0.5172413793103449,0.5172413793103449,0
86,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,CoSaMP,0.5273713741609352,0.5172413793103449,0.5172413793103449,0.5172413793103449,0
86,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,SubspacePursuit,0.7344745219863352,0.5172413793103449,0.5172413793103449,0.5172413793103449,0
86,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,OMP,0.38002164017156526,0.6206896551724138,0.6206896551724138,0.6206896551724138,0
86,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,OMP_LearnedUnion,0.3847048438673756,0.6551724137931034,0.6551724137931034,0.6551724137931034,0
87,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,CorrelationTopK,0.7911671737269776,0.4482758620689655,0.4482758620689655,0.4482758620689655,0
87,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,LearnedSupportMLP,0.6373426173645643,0.5344827586206896,0.5344827586206896,0.5344827586206896,0
87,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,IHT,0.7751117911772551,0.4482758620689655,0.4482758620689655,0.4482758620689655,0
87,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,CoSaMP,0.5563331131638851,0.5689655172413793,0.5689655172413793,0.5689655172413793,0
87,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,SubspacePursuit,1.053479190771539,0.3103448275862069,0.3103448275862069,0.3103448275862069,0
87,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,OMP,0.4536799337610096,0.603448275862069,0.603448275862069,0.603448275862069,0
87,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,OMP_LearnedUnion,0.4610553005261653,0.6379310344827587,0.6379310344827587,0.6379310344827587,0
88,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,CorrelationTopK,1.2165918600392687,0.27586206896551724,0.27586206896551724,0.27586206896551724,0
88,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,LearnedSupportMLP,0.6210755438179386,0.46551724137931033,0.46551724137931033,0.46551724137931033,0
88,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,IHT,0.6177383130283962,0.5344827586206896,0.5344827586206896,0.5344827586206896,0
88,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,CoSaMP,0.36766841059083566,0.6551724137931034,0.6551724137931034,0.6551724137931034,0
88,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,SubspacePursuit,0.7337460144025296,0.5,0.5,0.5,0
88,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,OMP,0.498908415280723,0.6724137931034483,0.6724137931034483,0.6724137931034483,0
88,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,OMP_LearnedUnion,0.47754708484397657,0.6724137931034483,0.6724137931034483,0.6724137931034483,0
89,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,CorrelationTopK,0.8292119794072444,0.29310344827586204,0.29310344827586204,0.29310344827586204,0
89,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,LearnedSupportMLP,0.6802562894760877,0.3620689655172414,0.3620689655172414,0.36206896551724144,0
89,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,IHT,0.7536167078254845,0.3620689655172414,0.3620689655172414,0.36206896551724144,0
89,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,CoSaMP,0.6185473317451928,0.5,0.5,0.5,0
89,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,SubspacePursuit,0.9394984297950602,0.3275862068965517,0.3275862068965517,0.3275862068965517,0
89,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,OMP,0.5578079542793732,0.5344827586206896,0.5344827586206896,0.5344827586206896,0
89,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,OMP_LearnedUnion,0.5606215756887626,0.5344827586206896,0.5344827586206896,0.5344827586206896,0
90,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,CorrelationTopK,1.0935038067655731,0.3448275862068966,0.3448275862068966,0.3448275862068966,0
90,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,LearnedSupportMLP,0.6326975770944232,0.46551724137931033,0.46551724137931033,0.46551724137931033,0
90,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,IHT,0.6546283042662616,0.5172413793103449,0.5172413793103449,0.5172413793103449,0
90,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,CoSaMP,0.5800449706253445,0.5344827586206896,0.5344827586206896,0.5344827586206896,0
90,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,SubspacePursuit,1.2906507114666175,0.3793103448275862,0.3793103448275862,0.3793103448275862,0
90,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,OMP,0.49235892080105265,0.6206896551724138,0.6206896551724138,0.6206896551724138,0
90,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,OMP_LearnedUnion,0.44895398919520485,0.6379310344827587,0.6379310344827587,0.6379310344827587,0
91,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,CorrelationTopK,0.9527730738246999,0.29310344827586204,0.29310344827586204,0.29310344827586204,0
91,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,LearnedSupportMLP,0.7311800752996458,0.3448275862068966,0.3448275862068966,0.3448275862068966,0
91,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,IHT,0.7525351736353316,0.4482758620689655,0.4482758620689655,0.4482758620689655,0
91,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,CoSaMP,0.5127984086524687,0.5344827586206896,0.5344827586206896,0.5344827586206896,0
91,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,SubspacePursuit,0.7694318736753468,0.5,0.5,0.5,0
91,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,OMP,0.9685385197201252,0.3793103448275862,0.3793103448275862,0.3793103448275862,0
91,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,OMP_LearnedUnion,0.8522462270703156,0.43103448275862066,0.43103448275862066,0.43103448275862066,0
92,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,CorrelationTopK,1.0833374851357527,0.25862068965517243,0.25862068965517243,0.25862068965517243,0
92,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,LearnedSupportMLP,0.8070917354320595,0.3103448275862069,0.3103448275862069,0.3103448275862069,0
92,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,IHT,0.7228510748134472,0.3793103448275862,0.3793103448275862,0.3793103448275862,0
92,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,CoSaMP,0.5216799991225484,0.5172413793103449,0.5172413793103449,0.5172413793103449,0
92,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,SubspacePursuit,0.9981698143111178,0.3793103448275862,0.3793103448275862,0.3793103448275862,0
92,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,OMP,0.2706308094262949,0.7241379310344828,0.7241379310344828,0.7241379310344829,0
92,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,OMP_LearnedUnion,0.23394328371993847,0.7758620689655172,0.7758620689655172,0.7758620689655173,0
93,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,CorrelationTopK,0.688938637754683,0.43103448275862066,0.43103448275862066,0.43103448275862066,0
93,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,LearnedSupportMLP,0.610628640830971,0.4827586206896552,0.4827586206896552,0.4827586206896552,0
93,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,IHT,0.5925858575841028,0.5,0.5,0.5,0
93,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,CoSaMP,0.49592359246281276,0.5689655172413793,0.5689655172413793,0.5689655172413793,0
93,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,SubspacePursuit,0.4818819417640936,0.6206896551724138,0.6206896551724138,0.6206896551724138,0
93,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,OMP,0.45771898533678795,0.603448275862069,0.603448275862069,0.603448275862069,0
93,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,OMP_LearnedUnion,0.4540972685047483,0.6206896551724138,0.6206896551724138,0.6206896551724138,0
94,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,CorrelationTopK,0.8224612321119624,0.39655172413793105,0.39655172413793105,0.39655172413793105,0
94,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,LearnedSupportMLP,0.6526117804087683,0.39655172413793105,0.39655172413793105,0.39655172413793105,0
94,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,IHT,0.634494805242697,0.5,0.5,0.5,0
94,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,CoSaMP,0.5870793745156367,0.5172413793103449,0.5172413793103449,0.5172413793103449,0
94,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,SubspacePursuit,0.6057321446457201,0.5,0.5,0.5,0
94,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,OMP,0.4897554585135121,0.5172413793103449,0.5172413793103449,0.5172413793103449,0
94,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,OMP_LearnedUnion,0.48885548103651544,0.5172413793103449,0.5172413793103449,0.5172413793103449,0
95,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,CorrelationTopK,0.8351440885048801,0.39655172413793105,0.39655172413793105,0.39655172413793105,0
95,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,LearnedSupportMLP,0.6941144008329551,0.4482758620689655,0.4482758620689655,0.4482758620689655,0
95,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,IHT,0.763177514090146,0.4482758620689655,0.4482758620689655,0.4482758620689655,0
95,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,CoSaMP,0.626716217839126,0.5344827586206896,0.5344827586206896,0.5344827586206896,0
95,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,SubspacePursuit,0.8303401471672903,0.4827586206896552,0.4827586206896552,0.4827586206896552,0
95,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,OMP,0.6701519543536985,0.4827586206896552,0.4827586206896552,0.4827586206896552,0
95,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,OMP_LearnedUnion,0.6653229011073062,0.5,0.5,0.5,0
96,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,CorrelationTopK,0.8312039410497875,0.3620689655172414,0.3620689655172414,0.36206896551724144,0
96,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,LearnedSupportMLP,0.6960972431064938,0.43103448275862066,0.43103448275862066,0.43103448275862066,0
96,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,IHT,0.7559853483980873,0.41379310344827586,0.41379310344827586,0.41379310344827586,0
96,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,CoSaMP,0.5599443968192184,0.5172413793103449,0.5172413793103449,0.5172413793103449,0
96,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,SubspacePursuit,0.5230792244299964,0.5344827586206896,0.5344827586206896,0.5344827586206896,0
96,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,OMP,0.2802776716496779,0.6896551724137931,0.6896551724137931,0.6896551724137931,0
96,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,OMP_LearnedUnion,0.2780182534294795,0.6896551724137931,0.6896551724137931,0.6896551724137931,0
97,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,CorrelationTopK,1.1198269263108143,0.3275862068965517,0.3275862068965517,0.3275862068965517,0
97,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,LearnedSupportMLP,0.7270161581538666,0.4482758620689655,0.4482758620689655,0.4482758620689655,0
97,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,IHT,0.7194470822581946,0.41379310344827586,0.41379310344827586,0.41379310344827586,0
97,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,CoSaMP,0.5262580725474345,0.5862068965517241,0.5862068965517241,0.5862068965517241,0
97,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,SubspacePursuit,0.7444556453082138,0.4482758620689655,0.4482758620689655,0.4482758620689655,0
97,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,OMP,0.6250238368363588,0.5172413793103449,0.5172413793103449,0.5172413793103449,0
97,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,OMP_LearnedUnion,0.6422848464321526,0.4827586206896552,0.4827586206896552,0.4827586206896552,0
98,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,CorrelationTopK,0.6037476058817678,0.43103448275862066,0.43103448275862066,0.43103448275862066,0
98,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,LearnedSupportMLP,0.6503226520981915,0.4482758620689655,0.4482758620689655,0.4482758620689655,0
98,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,IHT,0.6104185222728712,0.46551724137931033,0.46551724137931033,0.46551724137931033,0
98,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,CoSaMP,0.4551123400448085,0.5862068965517241,0.5862068965517241,0.5862068965517241,0
98,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,SubspacePursuit,0.48165630586546504,0.6206896551724138,0.6206896551724138,0.6206896551724138,0
98,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,OMP,0.5988033892792226,0.5,0.5,0.5,0
98,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,OMP_LearnedUnion,0.6039719131929903,0.5,0.5,0.5,0
99,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,CorrelationTopK,1.0457746446441787,0.3103448275862069,0.3103448275862069,0.3103448275862069,0
99,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,LearnedSupportMLP,0.6273092287381928,0.4827586206896552,0.4827586206896552,0.4827586206896552,0
99,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,IHT,0.5506696294854574,0.5517241379310345,0.5517241379310345,0.5517241379310345,0
99,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,CoSaMP,0.4384531504840608,0.6206896551724138,0.6206896551724138,0.6206896551724138,0
99,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,SubspacePursuit,1.0985156053969822,0.41379310344827586,0.41379310344827586,0.41379310344827586,0
99,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,OMP,0.2945650355244382,0.7068965517241379,0.7068965517241379,0.7068965517241379,0
99,coherent,0.35,256,128,58,0.5,0.453125,0.01,compressible,OMP_LearnedUnion,0.31306854409971946,0.6724137931034483,0.6724137931034483,0.6724137931034483,0
0,coherent,0.35,256,160,40,0.625,0.25,0.01,compressible,CorrelationTopK,0.6402570948310966,0.425,0.425,0.425,0
0,coherent,0.35,256,160,40,0.625,0.25,0.01,compressible,LearnedSupportMLP,0.5561373563844428,0.5,0.5,0.5,0
0,coherent,0.35,256,160,40,0.625,0.25,0.01,compressible,IHT,0.5964301231685654,0.525,0.525,0.525,0
0,coherent,0.35,256,160,40,0.625,0.25,0.01,compressible,CoSaMP,0.14369286353352076,0.875,0.875,0.875,0
0,coherent,0.35,256,160,40,0.625,0.25,0.01,compressible,SubspacePursuit,0.148100031824904,0.85,0.85,0.85,0
0,coherent,0.35,256,160,40,0.625,0.25,0.01,compressible,OMP,0.16895166706205902,0.825,0.825,0.825,0
0,coherent,0.35,256,160,40,0.625,0.25,0.01,compressible,OMP_LearnedUnion,0.1730981710067193,0.8,0.8,0.8000000000000002,0
1,coherent,0.35,256,160,40,0.625,0.25,0.01,compressible,CorrelationTopK,0.5253259381742071,0.45,0.45,0.45,0
1,coherent,0.35,256,160,40,0.625,0.25,0.01,compressible,LearnedSupportMLP,0.48565589123308794,0.5,0.5,0.5,0
1,coherent,0.35,256,160,40,0.625,0.25,0.01,compressible,IHT,0.591579263897943,0.5,0.5,0.5,0
1,coherent,0.35,256,160,40,0.625,0.25,0.01,compressible,CoSaMP,0.139405043339364,0.825,0.825,0.825,0
1,coherent,0.35,256,160,40,0.625,0.25,0.01,compressible,SubspacePursuit,0.15870660041653817,0.8,0.8,0.8000000000000002,0
1,coherent,0.35,256,160,40,0.625,0.25,0.01,compressible,OMP,0.15016480637693316,0.825,0.825,0.825,0
1,coherent,0.35,256,160,40,0.625,0.25,0.01,compressible,OMP_LearnedUnion,0.14962575681744728,0.825,0.825,0.825,0
2,coherent,0.35,256,160,40,0.625,0.25,0.01,compressible,CorrelationTopK,0.758131377802186,0.275,0.275,0.275,0
2,coherent,0.35,256,160,40,0.625,0.25,0.01,compressible,LearnedSupportMLP,0.5097883920150362,0.45,0.45,0.45,0
2,coherent,0.35,256,160,40,0.625,0.25,0.01,compressible,IHT,0.575474724785997,0.475,0.475,0.47500000000000003,0
2,coherent,0.35,256,160,40,0.625,0.25,0.01,compressible,CoSaMP,0.18344532693761104,0.675,0.675,0.675,0
2,coherent,0.35,256,160,40,0.625,0.25,0.01,compressible,SubspacePursuit,0.19214228233149067,0.7,0.7,0.7,0
2,coherent,0.35,256,160,40,0.625,0.25,0.01,compressible,OMP,0.17751653078068344,0.725,0.725,0.7250000000000001,0
2,coherent,0.35,256,160,40,0.625,0.25,0.01,compressible,OMP_LearnedUnion,0.17164203715216045,0.725,0.725,0.7250000000000001,0
3,coherent,0.35,256,160,40,0.625,0.25,0.01,compressible,CorrelationTopK,0.6428721751494257,0.375,0.375,0.375,0
3,coherent,0.35,256,160,40,0.625,0.25,0.01,compressible,LearnedSupportMLP,0.4312802224905202,0.5,0.5,0.5,0
3,coherent,0.35,256,160,40,0.625,0.25,0.01,compressible,IHT,0.6362485282628952,0.45,0.45,0.45,0
3,coherent,0.35,256,160,40,0.625,0.25,0.01,compressible,CoSaMP,0.13242925088857935,0.9,0.9,0.9,0
3,coherent,0.35,256,160,40,0.625,0.25,0.01,compressible,SubspacePursuit,0.14212123632672258,0.9,0.9,0.9,0
3,coherent,0.35,256,160,40,0.625,0.25,0.01,compressible,OMP,0.16269753196238249,0.85,0.85,0.85,0
3,coherent,0.35,256,160,40,0.625,0.25,0.01,compressible,OMP_LearnedUnion,0.14738953133805968,0.875,0.875,0.875,0
4,coherent,0.35,256,160,40,0.625,0.25,0.01,compressible,CorrelationTopK,0.9976562034558145,0.3,0.3,0.3,0
4,coherent,0.35,256,160,40,0.625,0.25,0.01,compressible,LearnedSupportMLP,0.5458387690000002,0.4,0.4,0.4000000000000001,0
4,coherent,0.35,256,160,40,0.625,0.25,0.01,compressible,IHT,0.5481878291088589,0.575,0.575,0.575,0
4,coherent,0.35,256,160,40,0.625,0.25,0.01,compressible,CoSaMP,0.1455818476761701,0.825,0.825,0.825,0
4,coherent,0.35,256,160,40,0.625,0.25,0.01,compressible,SubspacePursuit,0.1626624946868929,0.775,0.775,0.775,0
4,coherent,0.35,256,160,40,0.625,0.25,0.01,compressible,OMP,0.1444269507741538,0.85,0.85,0.85,0
4,coherent,0.35,256,160,40,0.625,0.25,0.01,compressible,OMP_LearnedUnion,0.14864128509736413,0.85,0.85,0.85,0
5,coherent,0.35,256,160,40,0.625,0.25,0.01,compressible,CorrelationTopK,0.8246613978276912,0.325,0.325,0.325,0
5,coherent,0.35,256,160,40,0.625,0.25,0.01,compressible,LearnedSupportMLP,0.4793662941150311,0.5,0.5,0.5,0
5,coherent,0.35,256,160,40,0.625,0.25,0.01,compressible,IHT,0.5887697438562273,0.5,0.5,0.5,0
5,coherent,0.35,256,160,40,0.625,0.25,0.01,compressible,CoSaMP,0.15423132797659928,0.875,0.875,0.875,0
5,coherent,0.35,256,160,40,0.625,0.25,0.01,compressible,SubspacePursuit,0.17338037294815672,0.825,0.825,0.825,0
